order_id,property_id,property_city,property_state,product_id,product_category,product_name,quantity,product_price,order_total
2572,20,San Francisco,California,34,Furnishings,Shower Curtain,1,5,5
2573,2,Cincinnati,Ohio,93,Public Areas,Terminal,1,85,85
2574,1,New York,New York,71,Maintenance,Hammer,1,17,17
2575,3,Portland,Oregon,14,Housekeeping,Pillowcase,2,15,30
2576,17,Las Vegas,Nevada,38,Furnishings,Bed (Double),1,250,250
2577,18,Phoenix,Arizona,6,Housekeeping,Conditioner,1,40,40
2578,14,Nashville,Tennessee,18,Housekeeping,Coffee Cup,2,24,48
2579,15,Chicago,Illinois,10,Housekeeping,Toilet Paper,2,19,38
2580,11,Atlanta,Georgia,67,Maintenance,Adjustable Wrench,2,10,20
2581,7,Boston,Massachusetts,2,Housekeeping,Hand Towel,2,5,10
2582,3,Portland,Oregon,37,Furnishings,Bed (King),2,300,600
2583,20,San Francisco,California,75,Public Areas,Small Plant,2,25,50
2584,18,Phoenix,Arizona,47,Furnishings,Swivel Chair,3,75,225
2585,6,Orlando,Florida,9,Housekeeping,Tissues,3,14,42
2586,16,Denver,Colorado,4,Housekeeping,Shampoo,2,40,80
2587,15,Chicago,Illinois,33,Furnishings,Towel Rack,3,10,30
2588,6,Orlando,Florida,86,Public Areas,Sofa,2,215,430
2589,10,Arlington,Virginia,94,Public Areas,Monitor,3,70,210
2590,5,Kansas City,Missouri,18,Housekeeping,Coffee Cup,1,24,24
2591,3,Portland,Oregon,16,Housekeeping,Mouthwash,1,40,40
2592,14,Nashville,Tennessee,26,Office Supplies,Envelopes (Catalog),1,13,13
2593,4,Seattle,Washington,18,Housekeeping,Coffee Cup,1,24,24
2594,16,Denver,Colorado,58,Furnishings,Mirror,3,85,255
2595,19,Los Angeles,California,50,Furnishings,Small Vase,3,33,99
2596,1,New York,New York,19,Housekeeping,Light Bulb,1,17,17
2597,4,Seattle,Washington,46,Furnishings,Safe,3,115,345
2598,15,Chicago,Illinois,81,Public Areas,Flyer Holder,1,3,3
2599,12,Dallas,Texas,32,Office Supplies,Note Pads,3,14,42
2600,20,San Francisco,California,24,Office Supplies,Envelopes (Letter),2,24,48
2601,15,Chicago,Illinois,32,Office Supplies,Note Pads,2,14,28
2602,6,Orlando,Florida,3,Housekeeping,Washcloth,2,3,6
2603,10,Arlington,Virginia,61,Maintenance,Tape Measure,3,8,24
2604,11,Atlanta,Georgia,10,Housekeeping,Toilet Paper,1,19,19
2605,20,San Francisco,California,39,Furnishings,Alarm Clock,3,45,135
2606,2,Cincinnati,Ohio,81,Public Areas,Flyer Holder,2,3,6
2607,10,Arlington,Virginia,20,Office Supplies,Pens,2,30,60
2608,8,Philadelphia,Pennsylvania,75,Public Areas,Small Plant,3,25,75
2609,6,Orlando,Florida,63,Maintenance,Duct Tape,3,27,81
2610,15,Chicago,Illinois,49,Furnishings,Large Vase,1,27,27
2611,1,New York,New York,35,Furnishings,Tissue Box,3,25,75
2612,1,New York,New York,57,Furnishings,Wireless Router,3,70,210
2613,14,Nashville,Tennessee,23,Office Supplies,Printer Toner,1,85,85
2614,10,Arlington,Virginia,31,Office Supplies,Sticky Notes,3,20,60
2615,11,Atlanta,Georgia,92,Public Areas,Large Sign,3,20,60
2616,4,Seattle,Washington,63,Maintenance,Duct Tape,1,27,27
2617,15,Chicago,Illinois,11,Housekeeping,Shower Cap,1,10,10
2618,1,New York,New York,2,Housekeeping,Hand Towel,3,5,15
2619,6,Orlando,Florida,66,Maintenance,Wood Glue,3,21,63
2620,4,Seattle,Washington,81,Public Areas,Flyer Holder,1,3,3
2621,1,New York,New York,12,Housekeeping,Bed Sheet (King),3,29,87
2622,6,Orlando,Florida,31,Office Supplies,Sticky Notes,3,20,60
2623,9,Richmond,Virginia,5,Housekeeping,Moisturizer,1,40,40
2624,8,Philadelphia,Pennsylvania,36,Furnishings,Armoire,3,115,345
2625,15,Chicago,Illinois,11,Housekeeping,Shower Cap,3,10,30
2626,18,Phoenix,Arizona,16,Housekeeping,Mouthwash,1,40,40
2627,6,Orlando,Florida,13,Housekeeping,Bed Sheet (Double),3,20,60
2628,5,Kansas City,Missouri,93,Public Areas,Terminal,2,85,170
2629,12,Dallas,Texas,72,Maintenance,Nails,1,12,12
2630,8,Philadelphia,Pennsylvania,8,Housekeeping,Bath Soap,3,35,105
2631,5,Kansas City,Missouri,36,Furnishings,Armoire,1,115,115
2632,1,New York,New York,35,Furnishings,Tissue Box,1,25,25
2633,8,Philadelphia,Pennsylvania,81,Public Areas,Flyer Holder,1,3,3
2634,19,Los Angeles,California,75,Public Areas,Small Plant,3,25,75
2635,5,Kansas City,Missouri,42,Furnishings,Reading Chair,1,70,70
2636,20,San Francisco,California,67,Maintenance,Adjustable Wrench,2,10,20
2637,20,San Francisco,California,70,Maintenance,Door Lock,1,117,117
2638,20,San Francisco,California,42,Furnishings,Reading Chair,2,70,140
2639,1,New York,New York,15,Housekeeping,Drinking Glass,3,24,72
2640,12,Dallas,Texas,44,Furnishings,Floor Lamp,3,55,165
2641,4,Seattle,Washington,21,Office Supplies,Printer Paper,2,50,100
2642,13,New Orleans,Louisiana,75,Public Areas,Small Plant,1,25,25
2643,2,Cincinnati,Ohio,60,Maintenance,Portable Drill,3,195,585
2644,4,Seattle,Washington,66,Maintenance,Wood Glue,1,21,21
2645,5,Kansas City,Missouri,5,Housekeeping,Moisturizer,2,40,80
2646,19,Los Angeles,California,82,Public Areas,Business Cards,2,60,120
2647,19,Los Angeles,California,15,Housekeeping,Drinking Glass,1,24,24
2648,4,Seattle,Washington,43,Furnishings,Table Lamp,1,38,38
2649,2,Cincinnati,Ohio,74,Public Areas,Large Plant,3,35,105
2650,17,Las Vegas,Nevada,27,Office Supplies,Invisible Tape,1,8,8
2651,19,Los Angeles,California,89,Public Areas,Photograph,3,45,135
2652,15,Chicago,Illinois,84,Public Areas,Tall Chair,3,75,225
2653,19,Los Angeles,California,9,Housekeeping,Tissues,2,14,28
2654,9,Richmond,Virginia,48,Furnishings,Side Table,2,40,80
2655,18,Phoenix,Arizona,42,Furnishings,Reading Chair,1,70,70
2656,2,Cincinnati,Ohio,20,Office Supplies,Pens,2,30,60
2657,9,Richmond,Virginia,65,Maintenance,Ladder,1,89,89
2658,19,Los Angeles,California,48,Furnishings,Side Table,2,40,80
2659,17,Las Vegas,Nevada,3,Housekeeping,Washcloth,2,3,6
2660,2,Cincinnati,Ohio,47,Furnishings,Swivel Chair,2,75,150
2661,11,Atlanta,Georgia,48,Furnishings,Side Table,3,40,120
2662,6,Orlando,Florida,11,Housekeeping,Shower Cap,2,10,20
2663,7,Boston,Massachusetts,13,Housekeeping,Bed Sheet (Double),3,20,60
2664,3,Portland,Oregon,41,Furnishings,Office Chair,3,85,255
2665,15,Chicago,Illinois,33,Furnishings,Towel Rack,3,10,30
2666,13,New Orleans,Louisiana,91,Public Areas,Small Sign,2,14,28
2667,13,New Orleans,Louisiana,18,Housekeeping,Coffee Cup,1,24,24
2668,20,San Francisco,California,37,Furnishings,Bed (King),3,300,900
2669,11,Atlanta,Georgia,93,Public Areas,Terminal,2,85,170
2670,5,Kansas City,Missouri,51,Furnishings,Painting,2,85,170
2671,6,Orlando,Florida,46,Furnishings,Safe,1,115,115
2672,2,Cincinnati,Ohio,69,Maintenance,Door Knob,1,41,41
2673,18,Phoenix,Arizona,60,Maintenance,Portable Drill,2,195,390
2674,12,Dallas,Texas,43,Furnishings,Table Lamp,1,38,38
2675,15,Chicago,Illinois,30,Office Supplies,Permanent Markers,2,6,12
2676,20,San Francisco,California,1,Housekeeping,Large Towel,2,9,18
2677,5,Kansas City,Missouri,64,Maintenance,Gaffer's Tape,1,27,27
2678,11,Atlanta,Georgia,61,Maintenance,Tape Measure,3,8,24
2679,8,Philadelphia,Pennsylvania,25,Office Supplies,Envelopes (Legal),1,28,28
2680,2,Cincinnati,Ohio,39,Furnishings,Alarm Clock,2,45,90
2681,19,Los Angeles,California,71,Maintenance,Hammer,2,17,34
2682,15,Chicago,Illinois,71,Maintenance,Hammer,3,17,51
2683,2,Cincinnati,Ohio,28,Office Supplies,Staples,2,8,16
2684,17,Las Vegas,Nevada,56,Furnishings,Telephone,1,38,38
2685,14,Nashville,Tennessee,18,Housekeeping,Coffee Cup,3,24,72
2686,11,Atlanta,Georgia,29,Office Supplies,Erasable Markers,2,6,12
2687,4,Seattle,Washington,29,Office Supplies,Erasable Markers,3,6,18
2688,5,Kansas City,Missouri,36,Furnishings,Armoire,3,115,345
2689,15,Chicago,Illinois,54,Furnishings,Chest of Drawers,2,150,300
2690,14,Nashville,Tennessee,5,Housekeeping,Moisturizer,3,40,120
2691,13,New Orleans,Louisiana,11,Housekeeping,Shower Cap,1,10,10
2692,17,Las Vegas,Nevada,90,Public Areas,Luggage Cart,1,138,138
2693,14,Nashville,Tennessee,41,Furnishings,Office Chair,3,85,255
2694,3,Portland,Oregon,52,Furnishings,Ironing Board,1,18,18
2695,9,Richmond,Virginia,10,Housekeeping,Toilet Paper,2,19,38
2696,7,Boston,Massachusetts,78,Public Areas,Small Area Rug,1,20,20
2697,1,New York,New York,86,Public Areas,Sofa,2,215,430
2698,4,Seattle,Washington,86,Public Areas,Sofa,3,215,645
2699,13,New Orleans,Louisiana,34,Furnishings,Shower Curtain,3,5,15
2700,15,Chicago,Illinois,82,Public Areas,Business Cards,1,60,60
2701,13,New Orleans,Louisiana,83,Public Areas,Bar Stool,1,60,60
2702,8,Philadelphia,Pennsylvania,40,Furnishings,Coffee Maker,2,119,238
2703,12,Dallas,Texas,21,Office Supplies,Printer Paper,3,50,150
2704,14,Nashville,Tennessee,75,Public Areas,Small Plant,1,25,25
2705,19,Los Angeles,California,71,Maintenance,Hammer,1,17,17
2706,17,Las Vegas,Nevada,75,Public Areas,Small Plant,2,25,50
2707,9,Richmond,Virginia,80,Public Areas,Poster Stand,2,27,54
2708,1,New York,New York,83,Public Areas,Bar Stool,3,60,180
2709,19,Los Angeles,California,30,Office Supplies,Permanent Markers,3,6,18
2710,18,Phoenix,Arizona,88,Public Areas,Serving Tray,1,6,6
2711,3,Portland,Oregon,58,Furnishings,Mirror,1,85,85
2712,6,Orlando,Florida,18,Housekeeping,Coffee Cup,2,24,48
2713,16,Denver,Colorado,13,Housekeeping,Bed Sheet (Double),1,20,20
2714,14,Nashville,Tennessee,34,Furnishings,Shower Curtain,3,5,15
2715,3,Portland,Oregon,9,Housekeeping,Tissues,3,14,42
2716,4,Seattle,Washington,89,Public Areas,Photograph,1,45,45
2717,1,New York,New York,90,Public Areas,Luggage Cart,1,138,138
2718,4,Seattle,Washington,14,Housekeeping,Pillowcase,1,15,15
2719,8,Philadelphia,Pennsylvania,24,Office Supplies,Envelopes (Letter),2,24,48
2720,19,Los Angeles,California,64,Maintenance,Gaffer's Tape,3,27,81
2721,6,Orlando,Florida,52,Furnishings,Ironing Board,1,18,18
2722,5,Kansas City,Missouri,8,Housekeeping,Bath Soap,2,35,70
2723,10,Arlington,Virginia,92,Public Areas,Large Sign,2,20,40
2724,10,Arlington,Virginia,94,Public Areas,Monitor,3,70,210
2725,14,Nashville,Tennessee,94,Public Areas,Monitor,1,70,70
2726,7,Boston,Massachusetts,64,Maintenance,Gaffer's Tape,3,27,81
2727,14,Nashville,Tennessee,41,Furnishings,Office Chair,3,85,255
2728,17,Las Vegas,Nevada,1,Housekeeping,Large Towel,3,9,27
2729,9,Richmond,Virginia,12,Housekeeping,Bed Sheet (King),1,29,29
2730,3,Portland,Oregon,75,Public Areas,Small Plant,3,25,75
2731,4,Seattle,Washington,60,Maintenance,Portable Drill,1,195,195
2732,5,Kansas City,Missouri,72,Maintenance,Nails,1,12,12
2733,8,Philadelphia,Pennsylvania,54,Furnishings,Chest of Drawers,1,150,150
2734,15,Chicago,Illinois,75,Public Areas,Small Plant,3,25,75
2735,19,Los Angeles,California,61,Maintenance,Tape Measure,2,8,16
2736,7,Boston,Massachusetts,94,Public Areas,Monitor,3,70,210
2737,12,Dallas,Texas,75,Public Areas,Small Plant,2,25,50
2738,14,Nashville,Tennessee,87,Public Areas,End Table,2,30,60
2739,10,Arlington,Virginia,75,Public Areas,Small Plant,3,25,75
2740,19,Los Angeles,California,63,Maintenance,Duct Tape,1,27,27
2741,14,Nashville,Tennessee,43,Furnishings,Table Lamp,1,38,38
2742,7,Boston,Massachusetts,71,Maintenance,Hammer,3,17,51
2743,16,Denver,Colorado,37,Furnishings,Bed (King),3,300,900
2744,1,New York,New York,31,Office Supplies,Sticky Notes,1,20,20
2745,20,San Francisco,California,58,Furnishings,Mirror,2,85,170
2746,12,Dallas,Texas,35,Furnishings,Tissue Box,2,25,50
2747,11,Atlanta,Georgia,69,Maintenance,Door Knob,1,41,41
2748,11,Atlanta,Georgia,10,Housekeeping,Toilet Paper,3,19,57
2749,3,Portland,Oregon,14,Housekeeping,Pillowcase,1,15,15
2750,13,New Orleans,Louisiana,65,Maintenance,Ladder,2,89,178
2751,16,Denver,Colorado,76,Public Areas,Ficus,3,80,240
2752,13,New Orleans,Louisiana,89,Public Areas,Photograph,2,45,90
2753,3,Portland,Oregon,60,Maintenance,Portable Drill,3,195,585
2754,11,Atlanta,Georgia,2,Housekeeping,Hand Towel,3,5,15
2755,14,Nashville,Tennessee,37,Furnishings,Bed (King),3,300,900
2756,14,Nashville,Tennessee,63,Maintenance,Duct Tape,3,27,81
2757,7,Boston,Massachusetts,66,Maintenance,Wood Glue,3,21,63
2758,10,Arlington,Virginia,69,Maintenance,Door Knob,1,41,41
2759,17,Las Vegas,Nevada,54,Furnishings,Chest of Drawers,2,150,300
2760,10,Arlington,Virginia,92,Public Areas,Large Sign,2,20,40
2761,10,Arlington,Virginia,48,Furnishings,Side Table,2,40,80
2762,2,Cincinnati,Ohio,18,Housekeeping,Coffee Cup,2,24,48
2763,5,Kansas City,Missouri,1,Housekeeping,Large Towel,2,9,18
2764,11,Atlanta,Georgia,47,Furnishings,Swivel Chair,2,75,150
2765,15,Chicago,Illinois,69,Maintenance,Door Knob,3,41,123
2766,10,Arlington,Virginia,56,Furnishings,Telephone,1,38,38
2767,17,Las Vegas,Nevada,83,Public Areas,Bar Stool,2,60,120
2768,14,Nashville,Tennessee,20,Office Supplies,Pens,3,30,90
2769,20,San Francisco,California,42,Furnishings,Reading Chair,1,70,70
2770,3,Portland,Oregon,8,Housekeeping,Bath Soap,2,35,70
2771,8,Philadelphia,Pennsylvania,3,Housekeeping,Washcloth,2,3,6
2772,2,Cincinnati,Ohio,81,Public Areas,Flyer Holder,2,3,6
2773,15,Chicago,Illinois,85,Public Areas,Low Chair,2,80,160
2774,19,Los Angeles,California,68,Maintenance,Window Screen,2,30,60
2775,5,Kansas City,Missouri,13,Housekeeping,Bed Sheet (Double),3,20,60
2776,10,Arlington,Virginia,69,Maintenance,Door Knob,2,41,82
2777,13,New Orleans,Louisiana,31,Office Supplies,Sticky Notes,2,20,40
2778,16,Denver,Colorado,25,Office Supplies,Envelopes (Legal),1,28,28
2779,6,Orlando,Florida,58,Furnishings,Mirror,3,85,255
2780,14,Nashville,Tennessee,13,Housekeeping,Bed Sheet (Double),1,20,20
2781,17,Las Vegas,Nevada,34,Furnishings,Shower Curtain,3,5,15
2782,12,Dallas,Texas,12,Housekeeping,Bed Sheet (King),3,29,87
2783,8,Philadelphia,Pennsylvania,87,Public Areas,End Table,1,30,30
2784,6,Orlando,Florida,62,Maintenance,Leaf Blower,3,202,606
2785,18,Phoenix,Arizona,22,Office Supplies,Paper Clips,2,3,6
2786,13,New Orleans,Louisiana,78,Public Areas,Small Area Rug,1,20,20
2787,14,Nashville,Tennessee,6,Housekeeping,Conditioner,1,40,40
2788,16,Denver,Colorado,58,Furnishings,Mirror,1,85,85
2789,20,San Francisco,California,54,Furnishings,Chest of Drawers,2,150,300
2790,20,San Francisco,California,34,Furnishings,Shower Curtain,1,5,5
2791,2,Cincinnati,Ohio,68,Maintenance,Window Screen,1,30,30
2792,9,Richmond,Virginia,39,Furnishings,Alarm Clock,3,45,135
2793,3,Portland,Oregon,52,Furnishings,Ironing Board,3,18,54
2794,15,Chicago,Illinois,34,Furnishings,Shower Curtain,2,5,10
2795,17,Las Vegas,Nevada,26,Office Supplies,Envelopes (Catalog),2,13,26
2796,4,Seattle,Washington,6,Housekeeping,Conditioner,3,40,120
2797,13,New Orleans,Louisiana,58,Furnishings,Mirror,2,85,170
2798,8,Philadelphia,Pennsylvania,3,Housekeeping,Washcloth,3,3,9
2799,17,Las Vegas,Nevada,12,Housekeeping,Bed Sheet (King),2,29,58
2800,7,Boston,Massachusetts,85,Public Areas,Low Chair,3,80,240
2801,2,Cincinnati,Ohio,63,Maintenance,Duct Tape,1,27,27
2802,7,Boston,Massachusetts,58,Furnishings,Mirror,3,85,255
2803,17,Las Vegas,Nevada,93,Public Areas,Terminal,2,85,170
2804,11,Atlanta,Georgia,30,Office Supplies,Permanent Markers,3,6,18
2805,1,New York,New York,57,Furnishings,Wireless Router,1,70,70
2806,3,Portland,Oregon,40,Furnishings,Coffee Maker,3,119,357
2807,10,Arlington,Virginia,77,Public Areas,Large Area Rug,2,40,80
2808,20,San Francisco,California,67,Maintenance,Adjustable Wrench,2,10,20
2809,20,San Francisco,California,53,Furnishings,Iron,3,20,60
2810,20,San Francisco,California,92,Public Areas,Large Sign,2,20,40
2811,17,Las Vegas,Nevada,87,Public Areas,End Table,2,30,60
2812,16,Denver,Colorado,44,Furnishings,Floor Lamp,3,55,165
2813,12,Dallas,Texas,64,Maintenance,Gaffer's Tape,2,27,54
2814,20,San Francisco,California,75,Public Areas,Small Plant,1,25,25
2815,15,Chicago,Illinois,52,Furnishings,Ironing Board,2,18,36
2816,4,Seattle,Washington,9,Housekeeping,Tissues,1,14,14
2817,7,Boston,Massachusetts,46,Furnishings,Safe,1,115,115
2818,18,Phoenix,Arizona,18,Housekeeping,Coffee Cup,2,24,48
2819,5,Kansas City,Missouri,64,Maintenance,Gaffer's Tape,1,27,27
2820,1,New York,New York,4,Housekeeping,Shampoo,3,40,120
2821,12,Dallas,Texas,89,Public Areas,Photograph,1,45,45
2822,18,Phoenix,Arizona,6,Housekeeping,Conditioner,1,40,40
2823,6,Orlando,Florida,82,Public Areas,Business Cards,2,60,120
2824,11,Atlanta,Georgia,33,Furnishings,Towel Rack,2,10,20
2825,15,Chicago,Illinois,12,Housekeeping,Bed Sheet (King),2,29,58
2826,2,Cincinnati,Ohio,8,Housekeeping,Bath Soap,1,35,35
2827,16,Denver,Colorado,35,Furnishings,Tissue Box,3,25,75
2828,2,Cincinnati,Ohio,58,Furnishings,Mirror,2,85,170
2829,1,New York,New York,11,Housekeeping,Shower Cap,2,10,20
2830,12,Dallas,Texas,87,Public Areas,End Table,1,30,30
2831,13,New Orleans,Louisiana,80,Public Areas,Poster Stand,2,27,54
2832,5,Kansas City,Missouri,68,Maintenance,Window Screen,2,30,60
2833,1,New York,New York,71,Maintenance,Hammer,1,17,17
2834,1,New York,New York,65,Maintenance,Ladder,2,89,178
2835,7,Boston,Massachusetts,92,Public Areas,Large Sign,1,20,20
2836,13,New Orleans,Louisiana,17,Housekeeping,Clothes Hanger,2,18,36
2837,5,Kansas City,Missouri,33,Furnishings,Towel Rack,2,10,20
2838,16,Denver,Colorado,29,Office Supplies,Erasable Markers,3,6,18
2839,3,Portland,Oregon,88,Public Areas,Serving Tray,2,6,12
2840,8,Philadelphia,Pennsylvania,7,Housekeeping,Hand Soap,3,35,105
2841,14,Nashville,Tennessee,5,Housekeeping,Moisturizer,3,40,120
2842,19,Los Angeles,California,28,Office Supplies,Staples,1,8,8
2843,18,Phoenix,Arizona,11,Housekeeping,Shower Cap,1,10,10
2844,1,New York,New York,84,Public Areas,Tall Chair,3,75,225
2845,7,Boston,Massachusetts,87,Public Areas,End Table,3,30,90
2846,1,New York,New York,44,Furnishings,Floor Lamp,1,55,55
2847,16,Denver,Colorado,38,Furnishings,Bed (Double),3,250,750
2848,13,New Orleans,Louisiana,34,Furnishings,Shower Curtain,2,5,10
2849,3,Portland,Oregon,18,Housekeeping,Coffee Cup,3,24,72
2850,8,Philadelphia,Pennsylvania,10,Housekeeping,Toilet Paper,3,19,57
2851,5,Kansas City,Missouri,93,Public Areas,Terminal,3,85,255
2852,13,New Orleans,Louisiana,43,Furnishings,Table Lamp,1,38,38
2853,2,Cincinnati,Ohio,22,Office Supplies,Paper Clips,2,3,6
2854,11,Atlanta,Georgia,70,Maintenance,Door Lock,2,117,234
2855,2,Cincinnati,Ohio,64,Maintenance,Gaffer's Tape,3,27,81
2856,14,Nashville,Tennessee,75,Public Areas,Small Plant,1,25,25
2857,14,Nashville,Tennessee,29,Office Supplies,Erasable Markers,3,6,18
2858,17,Las Vegas,Nevada,31,Office Supplies,Sticky Notes,3,20,60
2859,7,Boston,Massachusetts,42,Furnishings,Reading Chair,3,70,210
2860,10,Arlington,Virginia,71,Maintenance,Hammer,2,17,34
2861,11,Atlanta,Georgia,70,Maintenance,Door Lock,1,117,117
2862,18,Phoenix,Arizona,30,Office Supplies,Permanent Markers,1,6,6
2863,2,Cincinnati,Ohio,79,Public Areas,Coffee Table,1,103,103
2864,4,Seattle,Washington,42,Furnishings,Reading Chair,2,70,140
2865,17,Las Vegas,Nevada,51,Furnishings,Painting,1,85,85
2866,6,Orlando,Florida,90,Public Areas,Luggage Cart,2,138,276
2867,16,Denver,Colorado,27,Office Supplies,Invisible Tape,1,8,8
2868,7,Boston,Massachusetts,71,Maintenance,Hammer,3,17,51
2869,6,Orlando,Florida,43,Furnishings,Table Lamp,2,38,76
2870,2,Cincinnati,Ohio,92,Public Areas,Large Sign,1,20,20
2871,4,Seattle,Washington,50,Furnishings,Small Vase,2,33,66
2872,17,Las Vegas,Nevada,28,Office Supplies,Staples,2,8,16
2873,15,Chicago,Illinois,59,Maintenance,Screws,2,14,28
2874,15,Chicago,Illinois,85,Public Areas,Low Chair,3,80,240
2875,10,Arlington,Virginia,88,Public Areas,Serving Tray,2,6,12
2876,9,Richmond,Virginia,54,Furnishings,Chest of Drawers,2,150,300
2877,5,Kansas City,Missouri,40,Furnishings,Coffee Maker,2,119,238
2878,2,Cincinnati,Ohio,59,Maintenance,Screws,3,14,42
2879,5,Kansas City,Missouri,15,Housekeeping,Drinking Glass,3,24,72
2880,2,Cincinnati,Ohio,50,Furnishings,Small Vase,1,33,33
2881,19,Los Angeles,California,23,Office Supplies,Printer Toner,2,85,170
2882,14,Nashville,Tennessee,4,Housekeeping,Shampoo,3,40,120
2883,5,Kansas City,Missouri,34,Furnishings,Shower Curtain,1,5,5
2884,1,New York,New York,43,Furnishings,Table Lamp,1,38,38
2885,5,Kansas City,Missouri,20,Office Supplies,Pens,1,30,30
2886,6,Orlando,Florida,2,Housekeeping,Hand Towel,2,5,10
2887,3,Portland,Oregon,44,Furnishings,Floor Lamp,3,55,165
2888,8,Philadelphia,Pennsylvania,13,Housekeeping,Bed Sheet (Double),3,20,60
2889,13,New Orleans,Louisiana,9,Housekeeping,Tissues,2,14,28
2890,8,Philadelphia,Pennsylvania,89,Public Areas,Photograph,1,45,45
2891,10,Arlington,Virginia,94,Public Areas,Monitor,2,70,140
2892,7,Boston,Massachusetts,10,Housekeeping,Toilet Paper,2,19,38
2893,18,Phoenix,Arizona,20,Office Supplies,Pens,1,30,30
2894,11,Atlanta,Georgia,83,Public Areas,Bar Stool,1,60,60
2895,16,Denver,Colorado,7,Housekeeping,Hand Soap,3,35,105
2896,19,Los Angeles,California,81,Public Areas,Flyer Holder,2,3,6
2897,1,New York,New York,72,Maintenance,Nails,1,12,12
2898,9,Richmond,Virginia,13,Housekeeping,Bed Sheet (Double),3,20,60
2899,12,Dallas,Texas,80,Public Areas,Poster Stand,1,27,27
2900,8,Philadelphia,Pennsylvania,52,Furnishings,Ironing Board,2,18,36
2901,16,Denver,Colorado,12,Housekeeping,Bed Sheet (King),3,29,87
2902,8,Philadelphia,Pennsylvania,76,Public Areas,Ficus,1,80,80
2903,4,Seattle,Washington,57,Furnishings,Wireless Router,2,70,140
2904,7,Boston,Massachusetts,21,Office Supplies,Printer Paper,2,50,100
2905,1,New York,New York,90,Public Areas,Luggage Cart,2,138,276
2906,8,Philadelphia,Pennsylvania,35,Furnishings,Tissue Box,2,25,50
2907,4,Seattle,Washington,80,Public Areas,Poster Stand,1,27,27
2908,8,Philadelphia,Pennsylvania,76,Public Areas,Ficus,2,80,160
2909,11,Atlanta,Georgia,70,Maintenance,Door Lock,2,117,234
2910,10,Arlington,Virginia,79,Public Areas,Coffee Table,2,103,206
2911,10,Arlington,Virginia,78,Public Areas,Small Area Rug,2,20,40
2912,17,Las Vegas,Nevada,61,Maintenance,Tape Measure,3,8,24
2913,11,Atlanta,Georgia,18,Housekeeping,Coffee Cup,2,24,48
2914,1,New York,New York,54,Furnishings,Chest of Drawers,3,150,450
2915,14,Nashville,Tennessee,58,Furnishings,Mirror,1,85,85
2916,19,Los Angeles,California,84,Public Areas,Tall Chair,3,75,225
2917,12,Dallas,Texas,33,Furnishings,Towel Rack,2,10,20
2918,11,Atlanta,Georgia,23,Office Supplies,Printer Toner,3,85,255
2919,15,Chicago,Illinois,25,Office Supplies,Envelopes (Legal),2,28,56
2920,8,Philadelphia,Pennsylvania,21,Office Supplies,Printer Paper,3,50,150
2921,2,Cincinnati,Ohio,43,Furnishings,Table Lamp,2,38,76
2922,2,Cincinnati,Ohio,23,Office Supplies,Printer Toner,3,85,255
2923,6,Orlando,Florida,44,Furnishings,Floor Lamp,3,55,165
2924,8,Philadelphia,Pennsylvania,22,Office Supplies,Paper Clips,3,3,9
2925,6,Orlando,Florida,58,Furnishings,Mirror,1,85,85
2926,15,Chicago,Illinois,81,Public Areas,Flyer Holder,3,3,9
2927,15,Chicago,Illinois,26,Office Supplies,Envelopes (Catalog),3,13,39
2928,5,Kansas City,Missouri,60,Maintenance,Portable Drill,3,195,585
2929,10,Arlington,Virginia,20,Office Supplies,Pens,3,30,90
2930,1,New York,New York,90,Public Areas,Luggage Cart,2,138,276
2931,5,Kansas City,Missouri,83,Public Areas,Bar Stool,2,60,120
2932,16,Denver,Colorado,46,Furnishings,Safe,3,115,345
2933,4,Seattle,Washington,16,Housekeeping,Mouthwash,2,40,80
2934,17,Las Vegas,Nevada,67,Maintenance,Adjustable Wrench,3,10,30
2935,17,Las Vegas,Nevada,7,Housekeeping,Hand Soap,2,35,70
2936,8,Philadelphia,Pennsylvania,12,Housekeeping,Bed Sheet (King),3,29,87
2937,7,Boston,Massachusetts,1,Housekeeping,Large Towel,2,9,18
2938,11,Atlanta,Georgia,89,Public Areas,Photograph,3,45,135
2939,6,Orlando,Florida,87,Public Areas,End Table,1,30,30
2940,15,Chicago,Illinois,5,Housekeeping,Moisturizer,2,40,80
2941,17,Las Vegas,Nevada,90,Public Areas,Luggage Cart,2,138,276
2942,3,Portland,Oregon,12,Housekeeping,Bed Sheet (King),2,29,58
2943,14,Nashville,Tennessee,18,Housekeeping,Coffee Cup,3,24,72
2944,1,New York,New York,18,Housekeeping,Coffee Cup,3,24,72
2945,9,Richmond,Virginia,67,Maintenance,Adjustable Wrench,3,10,30
2946,9,Richmond,Virginia,38,Furnishings,Bed (Double),1,250,250
2947,4,Seattle,Washington,67,Maintenance,Adjustable Wrench,3,10,30
2948,20,San Francisco,California,13,Housekeeping,Bed Sheet (Double),3,20,60
2949,19,Los Angeles,California,40,Furnishings,Coffee Maker,3,119,357
2950,16,Denver,Colorado,68,Maintenance,Window Screen,3,30,90
2951,17,Las Vegas,Nevada,84,Public Areas,Tall Chair,2,75,150
2952,19,Los Angeles,California,75,Public Areas,Small Plant,2,25,50
2953,2,Cincinnati,Ohio,93,Public Areas,Terminal,3,85,255
2954,19,Los Angeles,California,58,Furnishings,Mirror,2,85,170
